year,pacfa_id,license_no,business_type,facility_name,address,city,state,zip_code,county,latitude,longitude,animal_type,measure,value
2019,,,,Dumb Friends League ,,,,,,,,Cat,Stray,2900
2019,,,,Dumb Friends League ,,,,,,,,Cat,Transfer In,843
2019,,,,Dumb Friends League ,,,,,,,,Cat,Transfer Out,71
2019,,,,Dumb Friends League ,,,,,,,,Dog,Adoption,3737
2019,,,,Dumb Friends League ,,,,,,,,Dog,Beginning Inventory,129
2019,,,,Dumb Friends League ,,,,,,,,Dog,Death,38
2019,,,,Dumb Friends League ,,,,,,,,Dog,Ending Inventory,169
2019,,,,Dumb Friends League ,,,,,,,,Dog,Euthanasia,605
2019,,,,Dumb Friends League ,,,,,,,,Dog,Missing,0
2019,,,,Dumb Friends League ,,,,,,,,Dog,Other Intake,146
2019,,,,Dumb Friends League ,,,,,,,,Dog,Owner Relinquished,3445
2019,,,,Dumb Friends League ,,,,,,,,Dog,Returned,835
2019,,,,Dumb Friends League ,,,,,,,,Dog,Stray,1660
2019,,,,Dumb Friends League ,,,,,,,,Dog,Transfer In,699
2019,,,,Dumb Friends League ,,,,,,,,Dog,Transfer Out,696
2019,,,,Dumb Friends League ,,,,,,,,Other,Adoption,1051
2019,,,,Dumb Friends League ,,,,,,,,Other,Beginning Inventory,53
2019,,,,Dumb Friends League ,,,,,,,,Other,Death,50
2019,,,,Dumb Friends League ,,,,,,,,Other,Ending Inventory,26
2019,,,,Dumb Friends League ,,,,,,,,Other,Euthanasia,126
2019,,,,Dumb Friends League ,,,,,,,,Other,Missing,3
2019,,,,Dumb Friends League ,,,,,,,,Other,Other Intake,169
2019,,,,Dumb Friends League ,,,,,,,,Other,Owner Relinquished,1624
2019,,,,Dumb Friends League ,,,,,,,,Other,Returned,18
2019,,,,Dumb Friends League ,,,,,,,,Other,Stray,306
2019,,,,Dumb Friends League ,,,,,,,,Other,Transfer In,78
2019,,,,Dumb Friends League ,,,,,,,,Other,Transfer Out,800
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Adoption,1197
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Beginning Inventory,55
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Death,14
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Ending Inventory,297
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Euthanasia,161
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Missing,0
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Other Intake,40
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Owner Relinquished,988
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Returned,112
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Stray,418
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Transfer In,106
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Cat,Transfer Out,14
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Adoption,2639
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Beginning Inventory,39
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Death,2
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Ending Inventory,169
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Euthanasia,181
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Missing,0
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Other Intake,0
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Owner Relinquished,1150
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Returned,695
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Stray,742
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Transfer In,1802
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Dog,Transfer Out,165
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Adoption,316
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Beginning Inventory,7
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Death,3
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Ending Inventory,26
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Euthanasia,32
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Missing,0
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Other Intake,10
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Owner Relinquished,509
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Returned,3
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Stray,50
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Transfer In,5
2019,,Pl000Gq4,,Dumb Friends League Buddy Center,4556 Castleton Ct,Castle Rock,,80104,Douglas County,39.345057,-104.838409,Other,Transfer Out,209
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Adoption,172
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Beginning Inventory,9
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Death,5
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Ending Inventory,3
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Euthanasia,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Missing,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Other Intake,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Owner Relinquished,75
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Returned,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Stray,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Transfer In,65
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Cat,Transfer Out,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Adoption,1
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Beginning Inventory,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Death,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Ending Inventory,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Euthanasia,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Missing,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Other Intake,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Owner Relinquished,1
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Returned,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Stray,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Transfer In,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Dog,Transfer Out,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Adoption,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Beginning Inventory,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Death,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Ending Inventory,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Euthanasia,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Missing,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Other Intake,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Owner Relinquished,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Returned,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Stray,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Transfer In,0
2019,,,,"Duncan's Place, A Cat Sanctuary",,,,,,,,Other,Transfer Out,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Adoption,190
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Beginning Inventory,6
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Death,18
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Ending Inventory,17
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Euthanasia,12
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Missing,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Other Intake,75
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Owner Relinquished,44
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Returned,19
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Stray,86
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Transfer In,119
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Cat,Transfer Out,8
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Adoption,210
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Beginning Inventory,7
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Death,5
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Ending Inventory,12
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Euthanasia,16
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Missing,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Other Intake,52
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Owner Relinquished,47
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Returned,172
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Stray,196
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Transfer In,132
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Dog,Transfer Out,19
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Adoption,9
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Beginning Inventory,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Death,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Ending Inventory,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Euthanasia,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Missing,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Other Intake,3
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Owner Relinquished,37
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Returned,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Stray,11
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Transfer In,0
2019,,Pl000Aqs,,Eagle County Animal Shelter and Services,,Eagle,,81631,Eagle County,43.69102,-116.354075,Other,Transfer Out,36
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Adoption,121
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Beginning Inventory,24
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Death,1
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Ending Inventory,9
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Euthanasia,1
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Missing,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Other Intake,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Owner Relinquished,56
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Returned,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Stray,34
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Transfer In,19
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Cat,Transfer Out,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Adoption,45
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Beginning Inventory,1
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Death,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Ending Inventory,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Euthanasia,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Missing,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Other Intake,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Owner Relinquished,17
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Returned,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Stray,1
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Transfer In,26
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Dog,Transfer Out,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Adoption,4
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Beginning Inventory,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Death,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Ending Inventory,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Euthanasia,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Missing,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Other Intake,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Owner Relinquished,3
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Returned,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Stray,1
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Transfer In,0
2019,6015,Pl001Vwv,Pet Animal Small Shelter,Eagle Valley Humane Society,"50 Chambers Ave, Unit B",Eagle,Co,81631,Eagle County,43.69102,-116.354075,Other,Transfer Out,0
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Adoption,30
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Beginning Inventory,2
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Death,7
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Ending Inventory,2
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Euthanasia,1
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Missing,0
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Other Intake,10
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Owner Relinquished,81
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Returned,3
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Stray,150
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Transfer In,0
2019,,Pl002P32,Pet Animal Small Shelter,Eastern Plains Animal Welfare Alliance,,Burlington,Co,80807,Kit Carson County,39.30193,-102.224478,Cat,Transfer Out,196
